,student id,learning outcome name,learning outcome friendly name,course sis id,assessment title,learning outcome rating,learning outcome rating points
465,29098,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2.0
466,34362,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2.0
467,34367,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2.0
468,34419,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2.0
469,34462,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2.0
470,34472,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2.0
471,34474,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2.0
472,34711,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Target: Effectively use the English language in writing and speaking with clarity, coherence, and persuasiveness.",2.0
473,35057,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3.0
474,36561,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3510_1U,8.10 Critical Essay--Final Draft (Submit),"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3.0
475,38670,GE_IP1_U1617 Intellectual and Practical Skills 1,,SP2022_ENGL3015C_1U,7.07 A4 Job Application Materials Submission,"Exemplary: Deliver a persuasive presentation, written or oral, that demonstrates a thorough understanding of context, audience, and purpose.",3.0
476,6576,GE_IP4_U1617 Intellectual and Practical Skills 4,,SP2022_ENGL1035_1U,Argument-Based Research Paper,Exemplary: Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
477,28321,GE_IP4_U1617 Intellectual and Practical Skills 4,,SP2022_ENGL1035_1U,Argument-Based Research Paper,Exemplary: Research multiple sources of information on a topic of critical inquiry and compare and contrast differing viewpoints on the topic.,3.0
478,33824,GE_IP4_U1617 Intellectual and Practical Skills 4,,SP2022_ENGL1035_1U,Argument-Based Research Paper,Target: Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
479,36456,GE_IP4_U1617 Intellectual and Practical Skills 4,,SP2022_ENGL1035_1U,Argument-Based Research Paper,"Minimum: Locate, access, and utilize information in a research study.",1.0
480,38481,GE_IP4_U1617 Intellectual and Practical Skills 4,,SP2022_ENGL1035_1U,Argument-Based Research Paper,Target: Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
481,39277,GE_IP4_U1617 Intellectual and Practical Skills 4,,SP2022_ENGL1035_1U,Argument-Based Research Paper,Target: Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
482,40745,GE_IP4_U1617 Intellectual and Practical Skills 4,,SP2022_ENGL1035_1U,Argument-Based Research Paper,Target: Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
483,40813,GE_IP4_U1617 Intellectual and Practical Skills 4,,SP2022_ENGL1035_1U,Argument-Based Research Paper,Target: Research information in response to critical inquiry and synthesize such information to summarize learning.,2.0
484,6191,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
485,9649,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
486,9653,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
487,12388,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
488,12523,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_PSYC4010_01,Final Capstone Project Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
489,12682,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
490,12715,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
491,12938,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
492,13092,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
493,13555,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
494,13967,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
495,16102,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_PSYC4010_01,Final Capstone Project Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
496,16169,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_COMP4980_01,Capstone paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
497,16423,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_PSYC4010_01,Final Capstone Project Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
498,16661,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
499,16689,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
500,16730,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_PSYC4010_01,Final Capstone Project Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
501,16834,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
502,16996,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
503,18189,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
504,18958,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_COMP4980_01,Capstone paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
505,18964,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
506,20334,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
507,21242,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
508,21252,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
509,21272,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
510,21274,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
511,21276,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
512,21416,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
513,21460,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_COMP4980_01,Capstone paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
514,21461,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_COMP4980_01,Capstone paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
515,21491,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_COMP4980_01,Capstone paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
516,21521,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
517,21522,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
518,21556,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
519,21558,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
520,21621,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
521,21662,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_PSYC4010_01,Final Capstone Project Paper,Target: The student explains each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
522,21699,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
523,21725,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_COMP4980_01,Capstone paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
524,21779,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
525,21789,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
526,21799,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_BIOL4980_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
527,21866,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
528,21869,GE_CP1_U1718 Capstone 1,Capstone GE Outcome 1,SP2022_NURS4040_01,Capstone Paper,Exemplary: The student can analyze each value thoroughly and explain how the NNU experience has contributed to their growth in the values.,3.0
